day,time,lat,long,loc_provider,activity_confidence,light,distance,wifi_count,charging,bt_count,activity_vehicle,activity_bike,activity_foot,activity_still,activity_unknown,activity_tilting,normal
1,376,43.70584383,-72.29272071,1,100,0.0,5.0,10,1,1,0,0,0,1,0,0,normal
1,376,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,376,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,376,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,376,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,376,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,376,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,376,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,376,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,376,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,376,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,376,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,376,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,376,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,376,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,376,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,376,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,376,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,376,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,376,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,376,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,376,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,376,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,376,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,376,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,376,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,376,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,376,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,376,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,376,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,376,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,377,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,378,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,379,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,379,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,380,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,381,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,381,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,381,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,381,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,381,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,381,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,381,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,381,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,381,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,381,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,381,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,381,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,381,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,381,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,381,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,381,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,381,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,381,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,381,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,381,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,381,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,381,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,381,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,381,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,381,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,381,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,381,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,381,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,381,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,381,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,381,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,381,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,382,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,382,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,382,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,382,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,383,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,383,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,384,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,385,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,386,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,386,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,386,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,386,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,386,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,386,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,386,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,386,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,386,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,386,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,386,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,386,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,386,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,386,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,386,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,386,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,386,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,386,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,386,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,386,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,386,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,386,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,386,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,386,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,386,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,386,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,386,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,386,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,386,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,386,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,386,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,386,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,386,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,387,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,388,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,389,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,389,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,390,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,391,43.70584383,-72.29272071,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,391,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,391,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,391,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,391,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,391,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,392,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,393,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,394,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,395,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,396,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,396,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,396,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,396,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,396,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,396,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,396,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,396,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,396,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,396,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,396,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,396,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,396,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,396,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,396,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,396,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,396,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,396,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,396,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,396,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,396,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,396,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,396,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,396,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,396,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,396,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,396,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,396,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,396,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,396,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,396,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,396,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,396,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,396,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,396,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,397,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,398,43.70584383,-72.29272071,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,399,43.70549458,-72.29189924,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,399,43.70549458,-72.29189924,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,399,43.70549458,-72.29189924,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,400,43.70549458,-72.29189924,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,401,43.70549458,-72.29189924,1,100,0.0,5.0,6,1,1,0,0,0,1,0,0,normal
1,401,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,401,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,401,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,401,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,401,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,402,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,403,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,404,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,404,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,405,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,406,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,406,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,406,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,406,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,406,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,406,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,406,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,406,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,406,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,406,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,406,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,406,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,406,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,406,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,406,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,406,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,406,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,406,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,406,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,406,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,406,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,406,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,406,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,406,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,406,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,406,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,406,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,406,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,406,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,406,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,406,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,407,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,407,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,407,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,407,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,408,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,409,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,409,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,410,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,411,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,411,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,411,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,411,43.70549458,-72.29189924,1,100,0.0,5.0,9,1,1,0,0,0,1,0,0,normal
1,411,43.70549458,-72.29189924,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,411,43.70549458,-72.29189924,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,411,43.70549458,-72.29189924,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,411,43.70549458,-72.29189924,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,411,43.70549458,-72.29189924,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,411,43.70549458,-72.29189924,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,411,43.70549458,-72.29189924,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,411,43.70549458,-72.29189924,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,411,43.70549458,-72.29189924,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,411,43.70549458,-72.29189924,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,411,43.70549458,-72.29189924,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,411,43.70549458,-72.29189924,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,411,43.70549458,-72.29189924,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,411,43.70549458,-72.29189924,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,411,43.70549458,-72.29189924,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,411,43.70549458,-72.29189924,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,411,43.70549458,-72.29189924,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,411,43.70549458,-72.29189924,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,411,43.70549458,-72.29189924,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,411,43.70549458,-72.29189924,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,411,43.70549458,-72.29189924,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,411,43.70549458,-72.29189924,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,411,43.70549458,-72.29189924,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,411,43.70549458,-72.29189924,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,411,43.70549458,-72.29189924,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,411,43.70549458,-72.29189924,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,411,43.70549458,-72.29189924,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,411,43.70549458,-72.29189924,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,412,43.70549458,-72.29189924,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,413,43.70549458,-72.29189924,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,414,43.70549458,-72.29189924,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,414,43.70549458,-72.29189924,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,415,43.70549458,-72.29189924,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,416,43.70549458,-72.29189924,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,416,43.70549458,-72.29189924,1,100,0.0,5.0,7,1,1,0,0,0,1,0,0,normal
1,416,43.70549458,-72.29189924,1,100,0.0,5.0,10,1,1,0,0,0,1,0,0,normal
1,416,43.70549458,-72.29189924,1,100,0.0,5.0,10,1,1,0,0,0,1,0,0,normal
1,416,43.70549458,-72.29189924,1,100,0.0,5.0,10,1,1,0,0,0,1,0,0,normal
1,416,43.70549458,-72.29189924,1,100,0.0,5.0,10,1,1,0,0,0,1,0,0,normal
1,416,43.70549458,-72.29189924,1,100,0.0,5.0,10,1,1,0,0,0,1,0,0,normal
1,416,43.70549458,-72.29189924,1,100,0.0,5.0,10,1,1,0,0,0,1,0,0,normal
1,416,43.70549458,-72.29189924,1,100,0.0,5.0,10,1,1,0,0,0,1,0,0,normal
1,416,43.70549458,-72.29189924,1,100,0.0,5.0,10,1,1,0,0,0,1,0,0,normal
1,416,43.70549458,-72.29189924,1,100,0.0,5.0,10,1,1,0,0,0,1,0,0,normal
1,416,43.70549458,-72.29189924,1,100,0.0,5.0,10,1,1,0,0,0,1,0,0,normal
1,416,43.70549458,-72.29189924,1,100,0.0,5.0,10,1,1,0,0,0,1,0,0,normal
1,416,43.70549458,-72.29189924,1,100,0.0,5.0,10,1,1,0,0,0,1,0,0,normal
1,416,43.70549458,-72.29189924,1,100,0.0,5.0,10,1,1,0,0,0,1,0,0,normal
1,416,43.70549458,-72.29189924,1,100,0.0,5.0,10,1,1,0,0,0,1,0,0,normal
1,416,43.70549458,-72.29189924,1,100,0.0,5.0,10,1,1,0,0,0,1,0,0,normal
1,416,43.70549458,-72.29189924,1,100,0.0,5.0,10,1,1,0,0,0,1,0,0,normal
1,416,43.70549458,-72.29189924,1,100,0.0,5.0,10,1,1,0,0,0,1,0,0,normal
1,416,43.70549458,-72.29189924,1,100,0.0,5.0,10,1,1,0,0,0,1,0,0,normal
1,416,43.70549458,-72.29189924,1,100,0.0,5.0,10,1,1,0,0,0,1,0,0,normal
1,416,43.70549458,-72.29189924,1,100,0.0,5.0,10,1,1,0,0,0,1,0,0,normal
1,416,43.70549458,-72.29189924,1,100,0.0,5.0,10,1,1,0,0,0,1,0,0,normal
1,416,43.70549458,-72.29189924,1,100,0.0,5.0,10,1,1,0,0,0,1,0,0,normal
1,416,43.70549458,-72.29189924,1,100,0.0,5.0,10,1,1,0,0,0,1,0,0,normal
1,416,43.70549458,-72.29189924,1,100,0.0,5.0,10,1,1,0,0,0,1,0,0,normal
